sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
CVE-2013-2429,0,",",PUNCT,",",punct,sp,sp
CVE-2013-2429,0,6,NUM,CD,nummod,vre,vre
CVE-2013-2429,0,Update,PROPN,NNP,conj,update,update
CVE-2013-2429,0,43,NUM,CD,nummod,update,update
CVE-2013-2429,0,and,CCONJ,CC,cc,=,=
CVE-2013-2429,0,earlier,ADV,RBR,conj,<,<
CVE-2013-2429,0,",",PUNCT,",",punct,sp,sp
CVE-2013-2429,0,and,CCONJ,CC,cc,sp,sp
CVE-2013-2429,0,5,NUM,CD,nummod,vre,vre
CVE-2013-2429,0,Update,NOUN,NN,conj,update,update
CVE-2013-2429,0,41,NUM,CD,nummod,update,update
CVE-2013-2429,0,and,CCONJ,CC,cc,=,=
CVE-2013-2429,0,earlier,ADV,RBR,conj,<,<
CVE-2013-2429,0,;,PUNCT,:,punct,sp,sp
CVE-2013-2429,0,and,CCONJ,CC,cc,sp,O
CVE-2013-2429,0,OpenJDK,PROPN,NNP,conj,pn,O
CVE-2013-2429,0,6,NUM,CD,nummod,version,O
CVE-2013-2429,0,and,CCONJ,CC,cc,sp,O
CVE-2013-2429,0,7,NUM,CD,conj,version,O
CVE-2013-2429,0,;,PUNCT,:,punct,O,O
CVE-2013-2429,0,allows,VERB,VBZ,ROOT,O,O
CVE-2013-2429,0,remote,ADJ,JJ,amod,O,O
CVE-2013-2429,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2013-2429,0,to,PART,TO,aux,O,O
CVE-2013-2429,0,affect,VERB,VB,ccomp,O,O
CVE-2013-2429,0,confidentiality,NOUN,NN,dobj,O,O
CVE-2013-2429,0,",",PUNCT,",",punct,O,O
CVE-2013-2429,0,integrity,NOUN,NN,conj,O,O
CVE-2013-2429,0,",",PUNCT,",",punct,O,O
CVE-2013-2429,0,and,CCONJ,CC,cc,O,O
CVE-2013-2429,0,availability,NOUN,NN,conj,O,O
CVE-2013-2429,0,via,ADP,IN,prep,O,O
CVE-2013-2429,0,unknown,ADJ,JJ,amod,O,O
CVE-2013-2429,0,vectors,NOUN,NNS,pobj,O,O
CVE-2013-2429,0,related,VERB,VBN,acl,O,O
CVE-2013-2429,0,to,ADP,IN,prep,O,O
CVE-2013-2429,0,ImageIO,NUM,CD,pobj,O,O
CVE-2013-2429,0,.,PUNCT,.,punct,O,O
CVE-2013-2429,1,NOTE,NOUN,NN,ROOT,O,O
CVE-2013-2429,1,:,PUNCT,:,punct,O,O
CVE-2013-2429,2,the,DET,DT,det,O,O
CVE-2013-2429,2,previous,ADJ,JJ,amod,O,O
CVE-2013-2429,2,information,NOUN,NN,nsubj,O,O
CVE-2013-2429,2,is,VERB,VBZ,ROOT,O,O
CVE-2013-2429,2,from,ADP,IN,prep,O,O
CVE-2013-2429,2,the,DET,DT,det,O,O
CVE-2013-2429,2,April,PROPN,NNP,nmod,O,O
CVE-2013-2429,2,2013,NUM,CD,nummod,O,O
CVE-2013-2429,2,CPU,PROPN,NNP,pobj,O,O
CVE-2013-2429,2,.,PUNCT,.,punct,O,O
CVE-2013-2429,3,Oracle,PROPN,NNP,nsubj,O,O
CVE-2013-2429,3,has,VERB,VBZ,aux,O,O
CVE-2013-2429,3,not,ADV,RB,neg,O,O
CVE-2013-2429,3,commented,VERB,VBN,ROOT,O,O
CVE-2013-2429,3,on,ADP,IN,prep,O,O
CVE-2013-2429,3,claims,NOUN,NNS,pobj,O,O
CVE-2013-2429,3,from,ADP,IN,prep,O,O
CVE-2013-2429,3,another,DET,DT,det,O,O
CVE-2013-2429,3,vendor,NOUN,NN,pobj,O,O
CVE-2013-2429,3,that,ADP,IN,mark,O,O
CVE-2013-2429,3,this,DET,DT,det,O,O
CVE-2013-2429,3,issue,NOUN,NN,nsubjpass,O,O
CVE-2013-2429,3,is,VERB,VBZ,auxpass,O,O
CVE-2013-2429,3,related,VERB,VBN,acl,O,O
CVE-2013-2429,3,to,ADP,IN,prep,O,O
CVE-2013-2429,3,"""",PUNCT,``,punct,O,O
CVE-2013-2429,3,JPEGImageWriter,PROPN,NNP,compound,O,O
CVE-2013-2429,3,state,NOUN,NN,compound,O,O
CVE-2013-2429,3,corruption,NOUN,NN,pobj,O,O
CVE-2013-2429,3,"""",PUNCT,'',punct,O,O
CVE-2013-2429,3,when,ADV,WRB,advmod,O,O
CVE-2013-2429,3,using,VERB,VBG,advcl,O,O
CVE-2013-2429,3,native,ADJ,JJ,amod,O,O
CVE-2013-2429,3,code,NOUN,NN,dobj,O,O
CVE-2013-2429,3,",",PUNCT,",",punct,O,O
CVE-2013-2429,3,which,DET,WDT,nsubj,O,O
CVE-2013-2429,3,triggers,VERB,VBZ,relcl,O,O
CVE-2013-2429,3,memory,NOUN,NN,compound,O,O
CVE-2013-2429,3,corruption,NOUN,NN,dobj,O,O
CVE-2013-2429,3,.,PUNCT,.,punct,O,O
CVE-2013-4432,0,Mahara,PROPN,NNP,nsubj,pn,pn
CVE-2013-4432,0,before,ADP,IN,prep,<,<
CVE-2013-4432,0,1.5.13,NUM,CD,pobj,vre,vre
CVE-2013-4432,0,",",PUNCT,",",punct,sp,sp
CVE-2013-4432,0,1.6.x,NUM,CD,appos,vr,vr
CVE-2013-4432,0,before,ADP,IN,prep,<,<
CVE-2013-4432,0,1.6.8,NUM,CD,pobj,vre,vre
CVE-2013-4432,0,",",PUNCT,",",punct,sp,sp
CVE-2013-4432,0,and,CCONJ,CC,cc,sp,sp
CVE-2013-4432,0,1.7.x,NUM,CD,nsubj,vr,vr
CVE-2013-4432,0,before,ADP,IN,prep,<,<
CVE-2013-4432,0,1.7.4,PROPN,NNP,pobj,vre,vre
CVE-2013-4432,0,does,VERB,VBZ,aux,O,O
CVE-2013-4432,0,not,ADV,RB,neg,O,O
CVE-2013-4432,0,properly,ADV,RB,advmod,O,O
CVE-2013-4432,0,restrict,VERB,VB,ROOT,O,O
CVE-2013-4432,0,access,NOUN,NN,dobj,O,O
CVE-2013-4432,0,to,ADP,IN,prep,O,O
CVE-2013-4432,0,folders,NOUN,NNS,pobj,O,O
CVE-2013-4432,0,",",PUNCT,",",punct,O,O
CVE-2013-4432,0,which,DET,WDT,nsubj,O,O
CVE-2013-4432,0,allows,VERB,VBZ,relcl,O,O
CVE-2013-4432,0,remote,ADJ,JJ,amod,O,O
CVE-2013-4432,0,authenticated,VERB,VBN,amod,O,O
CVE-2013-4432,0,users,NOUN,NNS,nsubj,O,O
CVE-2013-4432,0,to,PART,TO,aux,O,O
CVE-2013-4432,0,read,VERB,VB,ccomp,O,O
CVE-2013-4432,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2013-4432,0,folders,NOUN,NNS,dobj,O,O
CVE-2013-4432,0,(,PUNCT,-LRB-,punct,O,O
CVE-2013-4432,0,1,NUM,CD,appos,O,O
CVE-2013-4432,0,),PUNCT,-RRB-,punct,O,O
CVE-2013-4432,0,by,ADP,IN,prep,O,O
CVE-2013-4432,0,leveraging,VERB,VBG,pcomp,O,O
CVE-2013-4432,0,an,DET,DT,det,O,O
CVE-2013-4432,0,active,ADJ,JJ,amod,O,O
CVE-2013-4432,0,folder,NOUN,NN,compound,O,O
CVE-2013-4432,0,tab,NOUN,NN,dobj,O,O
CVE-2013-4432,0,loaded,VERB,VBN,acl,O,O
CVE-2013-4432,0,before,ADP,IN,mark,O,O
CVE-2013-4432,0,permissions,NOUN,NNS,nsubjpass,O,O
CVE-2013-4432,0,were,VERB,VBD,auxpass,O,O
CVE-2013-4432,0,removed,VERB,VBN,advcl,O,O
CVE-2013-4432,0,or,CCONJ,CC,cc,O,O
CVE-2013-4432,0,(,PUNCT,-LRB-,punct,O,O
CVE-2013-4432,0,2,PUNCT,LS,conj,O,O
CVE-2013-4432,0,),PUNCT,-RRB-,punct,O,O
CVE-2013-4432,0,via,ADP,IN,prep,O,O
CVE-2013-4432,0,the,DET,DT,det,O,O
CVE-2013-4432,0,folder,NOUN,NN,compound,O,O
CVE-2013-4432,0,parameter,NOUN,NN,pobj,O,O
CVE-2013-4432,0,to,PART,TO,prep,O,O
CVE-2013-4432,0,artefact,VERB,VB,nmod,O,O
CVE-2013-4432,0,/,SYM,SYM,punct,O,O
CVE-2013-4432,0,file,NOUN,NN,nmod,O,O
CVE-2013-4432,0,/,SYM,SYM,punct,O,O
CVE-2013-4432,0,groupfiles.php,X,ADD,pobj,O,O
CVE-2013-4432,0,.,PUNCT,.,punct,O,O
CVE-2013-6079,0,Buffer,NOUN,NN,nsubj,O,O
CVE-2013-6079,0,overflow,NOUN,NN,nsubj,O,O
CVE-2013-6079,0,in,ADP,IN,prep,O,O
CVE-2013-6079,0,MostGear,PROPN,NNP,compound,O,O
CVE-2013-6079,0,Soft,PROPN,NNP,compound,O,O
CVE-2013-6079,0,Easy,PROPN,NNP,compound,pn,pn
CVE-2013-6079,0,LAN,PROPN,NNP,compound,pn,pn
CVE-2013-6079,0,Folder,PROPN,NNP,compound,pn,pn
CVE-2013-6079,0,Share,PROPN,NNP,pobj,pn,pn
CVE-2013-6079,0,3.2.0.100,PROPN,NNP,npadvmod,version,version
CVE-2013-6079,0,allows,VERB,VBZ,ROOT,O,O
CVE-2013-6079,0,local,ADJ,JJ,amod,O,O
CVE-2013-6079,0,users,NOUN,NNS,nsubj,O,O
CVE-2013-6079,0,to,PART,TO,aux,O,O
CVE-2013-6079,0,cause,VERB,VB,ccomp,O,O
CVE-2013-6079,0,a,DET,DT,det,O,O
CVE-2013-6079,0,denial,NOUN,NN,dobj,O,O
CVE-2013-6079,0,of,ADP,IN,prep,O,O
CVE-2013-6079,0,service,NOUN,NN,pobj,O,O
CVE-2013-6079,0,(,PUNCT,-LRB-,punct,O,O
CVE-2013-6079,0,application,NOUN,NN,compound,O,O
CVE-2013-6079,0,crash,NOUN,NN,appos,O,O
CVE-2013-6079,0,),PUNCT,-RRB-,punct,O,O
CVE-2013-6079,0,and,CCONJ,CC,cc,O,O
CVE-2013-6079,0,possibly,ADV,RB,advmod,O,O
CVE-2013-6079,0,execute,VERB,VB,conj,O,O
CVE-2013-6079,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2013-6079,0,code,NOUN,NN,dobj,O,O
CVE-2013-6079,0,via,ADP,IN,prep,O,O
CVE-2013-6079,0,a,DET,DT,det,O,O
CVE-2013-6079,0,long,ADJ,JJ,amod,O,O
CVE-2013-6079,0,string,NOUN,NN,pobj,O,O
CVE-2013-6079,0,in,ADP,IN,prep,O,O
CVE-2013-6079,0,the,DET,DT,det,O,O
CVE-2013-6079,0,(,PUNCT,-LRB-,punct,O,O
CVE-2013-6079,0,1,NUM,CD,nummod,O,O
CVE-2013-6079,0,),PUNCT,-RRB-,punct,O,O
CVE-2013-6079,0,registration,NOUN,NN,compound,O,O
CVE-2013-6079,0,code,NOUN,NN,compound,O,O
CVE-2013-6079,0,field,NOUN,NN,pobj,O,O
CVE-2013-6079,0,in,ADP,IN,prep,O,O
CVE-2013-6079,0,the,DET,DT,det,O,O
CVE-2013-6079,0,activate,ADJ,JJ,amod,O,O
CVE-2013-6079,0,license,NOUN,NN,compound,O,O
CVE-2013-6079,0,window,NOUN,NN,pobj,O,O
CVE-2013-6079,0,or,CCONJ,CC,cc,O,O
CVE-2013-6079,0,the,DET,DT,det,O,O
CVE-2013-6079,0,(,PUNCT,-LRB-,punct,O,O
CVE-2013-6079,0,2,PUNCT,LS,meta,O,O
CVE-2013-6079,0,),PUNCT,-RRB-,punct,O,O
CVE-2013-6079,0,HKLM\SOFTWARE\MostGear\EasyLanFolderShare_V1\License,NUM,CD,punct,O,O
CVE-2013-6079,0,registry,NOUN,NN,compound,O,O
CVE-2013-6079,0,key,NOUN,NN,dobj,O,O
CVE-2013-6079,0,.,PUNCT,.,punct,O,O
CVE-2013-6079,1,NOTE,NOUN,NN,ROOT,O,O
CVE-2013-6079,1,:,PUNCT,:,punct,O,O
CVE-2013-6079,2,it,PRON,PRP,nsubj,O,O
CVE-2013-6079,2,is,VERB,VBZ,ROOT,O,O
CVE-2013-6079,2,not,ADV,RB,neg,O,O
CVE-2013-6079,2,clear,ADJ,JJ,acomp,O,O
CVE-2013-6079,2,from,ADP,IN,prep,O,O
CVE-2013-6079,2,the,DET,DT,det,O,O
CVE-2013-6079,2,original,ADJ,JJ,amod,O,O
CVE-2013-6079,2,report,NOUN,NN,pobj,O,O
CVE-2013-6079,2,whether,ADP,IN,mark,O,O
CVE-2013-6079,2,this,DET,DT,det,O,O
CVE-2013-6079,2,issue,NOUN,NN,nsubj,O,O
CVE-2013-6079,2,crosses,VERB,VBZ,nsubj,O,O
CVE-2013-6079,2,privilege,VERB,VBP,ccomp,O,O
CVE-2013-6079,2,boundaries,NOUN,NNS,dobj,O,O
CVE-2013-6079,2,.,PUNCT,.,punct,O,O
CVE-2013-6079,3,If,ADP,IN,mark,O,O
CVE-2013-6079,3,not,ADV,RB,advcl,O,O
CVE-2013-6079,3,",",PUNCT,",",punct,O,O
CVE-2013-6079,3,then,ADV,RB,advmod,O,O
CVE-2013-6079,3,it,PRON,PRP,nsubjpass,O,O
CVE-2013-6079,3,should,VERB,MD,aux,O,O
CVE-2013-6079,3,not,ADV,RB,neg,O,O
CVE-2013-6079,3,be,VERB,VB,auxpass,O,O
CVE-2013-6079,3,included,VERB,VBN,ROOT,O,O
CVE-2013-6079,3,in,ADP,IN,prep,O,O
CVE-2013-6079,3,CVE,PROPN,NNP,pobj,O,O
CVE-2013-6079,3,.,PUNCT,.,punct,O,O
CVE-2014-3988,0,Cross,PROPN,NNP,subtok,O,O
CVE-2014-3988,0,-,NOUN,NN,subtok,O,O
CVE-2014-3988,0,site,NOUN,NN,compound,O,O
CVE-2014-3988,0,scripting,NOUN,NN,ROOT,O,O
CVE-2014-3988,0,(,PUNCT,-LRB-,punct,O,O
CVE-2014-3988,0,XSS,PROPN,NNP,nmod,O,O
CVE-2014-3988,0,),PUNCT,-RRB-,punct,O,O
CVE-2014-3988,0,vulnerability,NOUN,NN,appos,O,O
CVE-2014-3988,0,in,ADP,IN,prep,O,O
CVE-2014-3988,0,index.php,X,ADD,pobj,O,O
CVE-2014-3988,0,in,ADP,IN,prep,O,O
CVE-2014-3988,0,SunHater,PROPN,NNP,compound,O,O
CVE-2014-3988,0,KCFinder,PROPN,NNP,pobj,pn,pn
CVE-2014-3988,0,3.11,NUM,CD,nummod,vre,vre
CVE-2014-3988,0,and,CCONJ,CC,cc,=,=
CVE-2014-3988,0,earlier,ADJ,JJR,advmod,<,<
CVE-2014-3988,0,allows,VERB,VBZ,conj,O,O
CVE-2014-3988,0,remote,ADJ,JJ,amod,O,O
CVE-2014-3988,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2014-3988,0,to,PART,TO,aux,O,O
CVE-2014-3988,0,inject,VERB,VB,ccomp,O,O
CVE-2014-3988,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2014-3988,0,web,NOUN,NN,compound,O,O
CVE-2014-3988,0,script,NOUN,NN,dobj,O,O
CVE-2014-3988,0,or,CCONJ,CC,cc,O,O
CVE-2014-3988,0,HTML,NOUN,NN,conj,O,O
CVE-2014-3988,0,via,ADP,IN,prep,O,O
CVE-2014-3988,0,(,PUNCT,-LRB-,punct,O,O
CVE-2014-3988,0,1,NUM,CD,nummod,O,O
CVE-2014-3988,0,),PUNCT,-RRB-,punct,O,O
CVE-2014-3988,0,file,NOUN,NN,pobj,O,O
CVE-2014-3988,0,or,CCONJ,CC,cc,O,O
CVE-2014-3988,0,(,PUNCT,-LRB-,punct,O,O
CVE-2014-3988,0,2,NUM,CD,nummod,O,O
CVE-2014-3988,0,),PUNCT,-RRB-,punct,O,O
CVE-2014-3988,0,directory,NOUN,NN,nmod,O,O
CVE-2014-3988,0,(,PUNCT,-LRB-,punct,O,O
CVE-2014-3988,0,folder,NOUN,NN,intj,O,O
CVE-2014-3988,0,),PUNCT,-RRB-,punct,O,O
CVE-2014-3988,0,name,NOUN,NN,conj,O,O
CVE-2014-3988,0,of,ADP,IN,prep,O,O
CVE-2014-3988,0,an,DET,DT,det,O,O
CVE-2014-3988,0,uploaded,VERB,VBN,amod,O,O
CVE-2014-3988,0,file,NOUN,NN,pobj,O,O
CVE-2014-3988,0,.,PUNCT,.,punct,O,O
CVE-2014-8122,0,Race,NOUN,NN,compound,O,O
CVE-2014-8122,0,condition,NOUN,NN,ROOT,O,O
CVE-2014-8122,0,in,ADP,IN,prep,O,O
CVE-2014-8122,0,JBoss,PROPN,NNP,compound,pn,pn
CVE-2014-8122,0,Weld,PROPN,NNP,pobj,pn,pn
CVE-2014-8122,0,before,ADP,IN,prep,<,<
CVE-2014-8122,0,2.2.8,PROPN,NNP,pobj,vre,vre
CVE-2014-8122,0,and,CCONJ,CC,cc,sp,=
CVE-2014-8122,0,3.x,PROPN,NNP,conj,vr,vr
CVE-2014-8122,0,before,ADP,IN,prep,<,<
CVE-2014-8122,1,3.0.0,NUM,CD,nummod,vre,vre
CVE-2014-8122,1,Alpha3,PROPN,NNP,nsubj,update,update
CVE-2014-8122,1,allows,VERB,VBZ,ROOT,O,O
CVE-2014-8122,1,remote,ADJ,JJ,amod,O,O
CVE-2014-8122,1,attackers,NOUN,NNS,nsubj,O,O
CVE-2014-8122,1,to,PART,TO,aux,O,O
CVE-2014-8122,1,obtain,VERB,VB,ccomp,O,O
CVE-2014-8122,1,information,NOUN,NN,dobj,O,O
CVE-2014-8122,1,from,ADP,IN,prep,O,O
CVE-2014-8122,1,a,DET,DT,det,O,O
CVE-2014-8122,1,previous,ADJ,JJ,amod,O,O
CVE-2014-8122,1,conversation,NOUN,NN,pobj,O,O
CVE-2014-8122,1,via,ADP,IN,prep,O,O
CVE-2014-8122,1,vectors,NOUN,NNS,pobj,O,O
CVE-2014-8122,1,related,VERB,VBN,acl,O,O
CVE-2014-8122,1,to,ADP,IN,prep,O,O
CVE-2014-8122,1,a,DET,DT,det,O,O
CVE-2014-8122,1,stale,ADJ,JJ,amod,O,O
CVE-2014-8122,1,thread,NOUN,NN,compound,O,O
CVE-2014-8122,1,state,NOUN,NN,pobj,O,O
CVE-2014-8122,1,.,PUNCT,.,punct,O,O
CVE-2014-8398,0,Multiple,ADJ,JJ,amod,O,O
CVE-2014-8398,0,untrusted,ADJ,JJ,amod,O,O
CVE-2014-8398,0,search,NOUN,NN,compound,O,O
CVE-2014-8398,0,path,NOUN,NN,nsubj,O,O
CVE-2014-8398,0,vulnerabilities,NOUN,NNS,nsubj,O,O
CVE-2014-8398,0,in,ADP,IN,prep,O,O
CVE-2014-8398,0,Corel,PROPN,NNP,compound,O,O
CVE-2014-8398,0,FastFlick,PROPN,NNP,pobj,pn,pn
CVE-2014-8398,0,allow,VERB,VB,ROOT,O,O
CVE-2014-8398,0,local,ADJ,JJ,amod,O,O
CVE-2014-8398,0,users,NOUN,NNS,nsubj,O,O
CVE-2014-8398,0,to,PART,TO,aux,O,O
CVE-2014-8398,0,execute,VERB,VB,ccomp,O,O
CVE-2014-8398,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2014-8398,0,code,NOUN,NN,dobj,O,O
CVE-2014-8398,0,and,CCONJ,CC,cc,O,O
CVE-2014-8398,0,conduct,VERB,VB,conj,O,O
CVE-2014-8398,0,DLL,NOUN,NN,nummod,O,O
CVE-2014-8398,0,hijacking,NOUN,NN,compound,O,O
CVE-2014-8398,0,attacks,NOUN,NNS,dobj,O,O
CVE-2014-8398,0,via,ADP,IN,prep,O,O
CVE-2014-8398,0,a,DET,DT,det,O,O
CVE-2014-8398,0,Trojan,PROPN,NNP,compound,O,O
CVE-2014-8398,0,horse,NOUN,NN,pobj,O,O
CVE-2014-8398,0,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,0,1,NUM,CD,appos,O,O
CVE-2014-8398,0,),PUNCT,-RRB-,punct,O,O
CVE-2014-8398,1,igfxcmrt32.dll,NUM,CD,ROOT,O,O
CVE-2014-8398,1,",",PUNCT,",",punct,O,O
CVE-2014-8398,2,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,2,2,PUNCT,LS,meta,O,O
CVE-2014-8398,2,),PUNCT,-RRB-,punct,O,O
CVE-2014-8398,2,ipl.dll,X,ADD,ROOT,O,O
CVE-2014-8398,2,",",PUNCT,",",punct,O,O
CVE-2014-8398,2,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,2,3,PUNCT,LS,nummod,O,O
CVE-2014-8398,2,),PUNCT,-RRB-,punct,O,O
CVE-2014-8398,3,MSPStyleLib.dll,PROPN,NNP,ROOT,O,O
CVE-2014-8398,3,",",PUNCT,",",punct,O,O
CVE-2014-8398,3,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,3,4,NUM,CD,meta,O,O
CVE-2014-8398,3,),PUNCT,-RRB-,punct,O,O
CVE-2014-8398,3,uFioUtil.dll,INTJ,UH,intj,O,O
CVE-2014-8398,3,",",PUNCT,",",punct,O,O
CVE-2014-8398,3,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,3,5,PUNCT,LS,appos,O,O
CVE-2014-8398,3,),PUNCT,-RRB-,punct,O,O
CVE-2014-8398,4,uhDSPlay.dll,NOUN,NNS,ROOT,O,O
CVE-2014-8398,4,",",PUNCT,",",punct,O,O
CVE-2014-8398,4,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,4,6,NUM,CD,appos,O,O
CVE-2014-8398,4,),PUNCT,-RRB-,punct,O,O
CVE-2014-8398,4,uipl.dll,X,ADD,appos,O,O
CVE-2014-8398,4,",",PUNCT,",",punct,O,O
CVE-2014-8398,4,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,4,7,NUM,CD,appos,O,O
CVE-2014-8398,4,),PUNCT,-RRB-,punct,O,O
CVE-2014-8398,4,uvipl.dll,X,ADD,appos,O,O
CVE-2014-8398,4,",",PUNCT,",",punct,O,O
CVE-2014-8398,4,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,4,8),NUM,CD,compound,O,O
CVE-2014-8398,4,VC1DecDll.dll,NOUN,NN,conj,O,O
CVE-2014-8398,4,",",PUNCT,",",punct,O,O
CVE-2014-8398,4,or,CCONJ,CC,cc,O,O
CVE-2014-8398,4,(,PUNCT,-LRB-,punct,O,O
CVE-2014-8398,4,9,NUM,CD,conj,O,O
CVE-2014-8398,4,),PUNCT,-RRB-,punct,O,O
CVE-2014-8398,4,VC1DecDll_SSE3.dll,NUM,CD,compound,O,O
CVE-2014-8398,4,file,NOUN,NN,attr,O,O
CVE-2014-8398,4,that,DET,WDT,nsubjpass,O,O
CVE-2014-8398,4,is,VERB,VBZ,auxpass,O,O
CVE-2014-8398,4,located,VERB,VBN,relcl,O,O
CVE-2014-8398,4,in,ADP,IN,prep,O,O
CVE-2014-8398,4,the,DET,DT,det,O,O
CVE-2014-8398,4,same,ADJ,JJ,amod,O,O
CVE-2014-8398,4,folder,NOUN,NN,pobj,O,O
CVE-2014-8398,4,as,ADP,IN,mark,O,O
CVE-2014-8398,4,the,DET,DT,det,O,O
CVE-2014-8398,4,file,NOUN,NN,nsubjpass,O,O
CVE-2014-8398,4,being,VERB,VBG,auxpass,O,O
CVE-2014-8398,4,processed,VERB,VBN,advcl,O,O
CVE-2014-8398,4,.,PUNCT,.,punct,O,O
CVE-2014-8511,0,Buffer,NOUN,NN,nsubj,O,O
CVE-2014-8511,0,overflow,NOUN,NN,ROOT,O,O
CVE-2014-8511,0,in,ADP,IN,prep,O,O
CVE-2014-8511,0,an,DET,DT,det,O,O
CVE-2014-8511,0,ActiveX,PROPN,NNP,compound,O,O
CVE-2014-8511,0,control,NOUN,NN,pobj,O,O
CVE-2014-8511,0,in,ADP,IN,prep,O,O
CVE-2014-8511,0,Atx45.ocx,PROPN,NNP,pobj,O,O
CVE-2014-8511,0,in,ADP,IN,prep,O,O
CVE-2014-8511,0,Schneider,PROPN,NNP,compound,O,O
CVE-2014-8511,0,Electric,PROPN,NNP,compound,O,O
CVE-2014-8511,0,ProClima,PROPN,NNP,pobj,pn,pn
CVE-2014-8511,0,before,ADP,IN,mark,<,<
CVE-2014-8511,0,6.1.7,NUM,CD,nsubj,vre,vre
CVE-2014-8511,0,allows,VERB,VBZ,advcl,O,O
CVE-2014-8511,0,remote,ADJ,JJ,amod,O,O
CVE-2014-8511,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2014-8511,0,to,PART,TO,aux,O,O
CVE-2014-8511,0,execute,VERB,VB,ccomp,O,O
CVE-2014-8511,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2014-8511,0,code,NOUN,NN,dobj,O,O
CVE-2014-8511,0,via,ADP,IN,prep,O,O
CVE-2014-8511,0,unspecified,ADJ,JJ,amod,O,O
CVE-2014-8511,0,vectors,NOUN,NNS,pobj,O,O
CVE-2014-8511,0,",",PUNCT,",",punct,O,O
CVE-2014-8511,0,a,DET,DT,det,O,O
CVE-2014-8511,0,different,ADJ,JJ,amod,O,O
CVE-2014-8511,0,vulnerability,NOUN,NN,npadvmod,O,O
CVE-2014-8511,0,than,ADP,IN,prep,O,O
CVE-2014-8511,0,CVE-2014,NOUN,NN,pobj,O,O
CVE-2014-8511,0,-,PUNCT,HYPH,punct,O,O
CVE-2014-8511,0,8512,NUM,CD,appos,O,O
CVE-2014-8511,0,.,NOUN,NN,punct,O,O
CVE-2014-8511,1,NOTE,NOUN,NN,ROOT,O,O
CVE-2014-8511,1,:,PUNCT,:,punct,O,O
CVE-2014-8511,2,this,DET,DT,nsubjpass,O,O
CVE-2014-8511,2,may,VERB,MD,aux,O,O
CVE-2014-8511,2,be,VERB,VB,auxpass,O,O
CVE-2014-8511,2,clarified,VERB,VBN,ROOT,O,O
CVE-2014-8511,2,later,ADV,RB,advmod,O,O
CVE-2014-8511,2,based,VERB,VBN,agent,O,O
CVE-2014-8511,2,on,ADP,IN,prep,O,O
CVE-2014-8511,2,details,NOUN,NNS,pobj,O,O
CVE-2014-8511,2,provided,VERB,VBN,acl,O,O
CVE-2014-8511,2,by,ADP,IN,agent,O,O
CVE-2014-8511,2,researchers,NOUN,NNS,pobj,O,O
CVE-2014-8511,2,.,PUNCT,.,punct,O,O
CVE-2016-0490,0,Unspecified,ADJ,JJ,amod,O,O
CVE-2016-0490,0,vulnerability,NOUN,NN,ROOT,O,O
CVE-2016-0490,0,in,ADP,IN,prep,O,O
CVE-2016-0490,0,the,DET,DT,det,O,O
CVE-2016-0490,0,Oracle,PROPN,NNP,compound,O,O
CVE-2016-0490,0,Application,PROPN,NNP,compound,pn,pn
CVE-2016-0490,0,Testing,PROPN,NNP,compound,pn,pn
CVE-2016-0490,0,Suite,PROPN,NNP,compound,pn,pn
CVE-2016-0490,0,component,NOUN,NN,pobj,O,O
CVE-2016-0490,0,in,ADP,IN,prep,O,O
CVE-2016-0490,0,Oracle,PROPN,NNP,compound,O,O
CVE-2016-0490,0,Enterprise,PROPN,NNP,compound,O,O
CVE-2016-0490,0,Manager,PROPN,NNP,compound,O,O
CVE-2016-0490,0,Grid,PROPN,NNP,compound,O,O
CVE-2016-0490,0,Control,PROPN,NNP,pobj,O,O
CVE-2016-0490,0,12.4.0.2,NOUN,NNS,punct,version,O
CVE-2016-0490,1,and,CCONJ,CC,cc,sp,sp
CVE-2016-0490,1,12.5.0.2,NUM,CD,nsubj,version,vre
CVE-2016-0490,1,allows,VERB,VBZ,ROOT,O,O
CVE-2016-0490,1,remote,ADJ,JJ,amod,O,O
CVE-2016-0490,1,attackers,NOUN,NNS,nsubj,O,O
CVE-2016-0490,1,to,PART,TO,aux,O,O
CVE-2016-0490,1,affect,VERB,VB,ccomp,O,O
CVE-2016-0490,1,confidentiality,NOUN,NN,dobj,O,O
CVE-2016-0490,1,and,CCONJ,CC,cc,O,O
